,Unnamed: 0,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN,num_pred_conn_comps,num_gt_conn_comps
456,456,0.0,0,134,0.0,65439866,0,134,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_86153b2974_04032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_86153b2974_04032005.nii.gz,0.0,1.667096809387207,0.0,3,0
457,457,0.8584126102354003,868,1171,0.7519464720194647,58871780,6181,7352,7049,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_86153b2974_06052003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_86153b2974_06052003.nii.gz,0.8584126102354003,1.1321329078674316,0.0124410209655761,11,11
458,458,0.0,0,660,0.0,53119340,0,660,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_86153b2974_10022005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_86153b2974_10022005.nii.gz,0.0,8.211073837280273,0.0,2,0
459,459,,0,0,,52960000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_86153b2974_10062006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_86153b2974_10062006.nii.gz,,0.0,0.0,0,0
460,460,0.8349779207327046,97,2930,0.7167056621431914,45429315,7658,10588,7755,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_86e54ea60a_03182002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_86e54ea60a_03182002.nii.gz,0.8349779207327046,13.933943481445311,0.721579216003418,6,6
461,461,0.2921928817451205,0,2466,0.1710924369747899,45437025,509,2975,509,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_870181d7fd_10312004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_870181d7fd_10312004.nii.gz,0.2921928817451205,26.08882096481323,0.0,15,2
462,462,,0,0,,87200000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_87afc291ec_01262006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_87afc291ec_01262006.nii.gz,,0.0,0.0,0,0
463,463,0.0,0,464,0.0,85599536,0,464,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_87afc291ec_07202003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_87afc291ec_07202003.nii.gz,0.0,5.772633728027344,0.0,4,0
464,464,,0,0,,43680000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8838c53a63_05222005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8838c53a63_05222005.nii.gz,,0.0,0.0,0,0
465,465,0.8602371932136386,6936,3246,0.7547510658284559,52118483,31335,34581,38271,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_88bcc970b3_02282002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_88bcc970b3_02282002.nii.gz,0.8602371932136386,2.425999088287353,18.773500637054443,13,7
466,466,0.5160202360876898,47,240,0.3477272727272727,92319560,153,393,200,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_89065bc4ab_02202004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_89065bc4ab_02202004.nii.gz,0.5160202360876898,1.1445739288330077,0.0,9,5
467,467,0.7897316930683849,11828,37842,0.6525261287479188,58737054,93276,131118,105104,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8a52353a72_02172003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8a52353a72_02172003.nii.gz,0.7897316930683849,20.65209480285645,39.66197483825683,110,251
468,468,0.8517404774922545,2917,337,0.7417665264661535,45427399,9347,9684,12264,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8aa48809ea_04162001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8aa48809ea_04162001.nii.gz,0.8517404774922545,2.687260528564453,0.0497640838623046,5,2
469,469,0.0,0,107,0.0,40639893,0,107,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8af3757198_12032006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8af3757198_12032006.nii.gz,0.0,1.3311892433166503,0.0,4,0
470,470,0.0,0,16,0.0,92799984,0,16,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8b14e6a819_01292006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8b14e6a819_01292006.nii.gz,0.0,0.1990563354492187,0.0,1,0
471,471,0.0,0,159,0.0,99039841,0,159,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8b40e356dc_06182007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8b40e356dc_06182007.nii.gz,0.0,1.9781223335266116,0.0,2,0
472,472,,0,0,,44800000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8b714a64e7_05172007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8b714a64e7_05172007.nii.gz,,0.0,0.0,0,0
473,473,0.0,0,4,0.0,38719996,0,4,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8b73608326_04042003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8b73608326_04042003.nii.gz,0.0,0.0497640838623046,0.0,1,0
474,474,0.8883452619051555,436,6319,0.7991197549588128,52126373,26872,33191,27308,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8b74860ce6_03102005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8b74860ce6_03102005.nii.gz,0.8883452619051555,2.0652094802856444,0.0995281677246093,12,16
475,475,0.0,0,287,0.0,45439713,0,287,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8bebb676bf_12202002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8bebb676bf_12202002.nii.gz,0.0,3.570573017120361,0.0,3,0
476,476,0.0,0,12318,0.0,49267682,0,12318,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8bf08c9a42_06092006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8bf08c9a42_06092006.nii.gz,0.0,153.2484962539673,0.0,13,0
477,477,0.0,0,753,0.0,49919247,0,753,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8c5d99b459_05042007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8c5d99b459_05042007.nii.gz,0.0,9.368088787078856,0.0,9,0
478,478,0.4739756367663344,852,98,0.3105950653120464,52158622,428,526,1280,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8c8cd2699c_01182004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8c8cd2699c_01182004.nii.gz,0.4739756367663344,1.020163719177246,9.8159655418396,8,3
479,479,0.8341763259571479,1898,7544,0.7155252930011148,52126809,23749,31293,25647,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8de6953d23_01192001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8de6953d23_01192001.nii.gz,0.8341763259571479,2.01544539642334,0.0248820419311523,3,5
480,480,0.4932735426008968,396,169,0.3273809523809524,52159160,275,444,671,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8e02f36295_11082004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8e02f36295_11082004.nii.gz,0.4932735426008968,1.1072508659362792,1.0450457611083983,11,7
481,481,0.7939262472885033,0,95,0.658273381294964,52159722,183,278,183,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8e905366fe_04272001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8e905366fe_04272001.nii.gz,0.7939262472885033,0.0,0.0,1,1
482,482,0.0,0,5454,0.0,52154546,0,5454,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8eb3998417_07032004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8eb3998417_07032004.nii.gz,0.0,67.85332834625244,0.0,18,0
483,483,0.7653835405173217,44438,896,0.619936284372904,52040720,73946,74842,118384,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8ec13728df_10141999.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8ec13728df_10141999.nii.gz,0.7653835405173217,0.0,129.18756170654297,96,198
484,484,0.0,0,9,0.0,52159991,0,9,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8f2878df50_02212003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8f2878df50_02212003.nii.gz,0.0,0.1119691886901855,0.0,2,0
485,485,0.6284271284271284,364,666,0.4581799053129932,52158099,871,1537,1235,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8f2878df50_08222002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8f2878df50_08222002.nii.gz,0.6284271284271284,6.3946847763061525,0.0373230628967285,8,6
486,486,0.0,0,1,0.0,37759999,0,1,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_8fea5f0537_09262005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_8fea5f0537_09262005.nii.gz,0.0,0.0124410209655761,0.0,1,0
487,487,0.6566918234848235,4727,5690,0.4888616290480863,52139620,9963,15653,14690,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_901573a747_05132005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_901573a747_05132005.nii.gz,0.6566918234848235,18.835705741882325,18.512239196777344,45,49
488,488,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_90d668ed29_06072003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_90d668ed29_06072003.nii.gz,,0.0,0.0,0,0
489,489,0.8251355900504956,3906,769,0.7023241006049029,52144295,11030,11799,14936,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_90ea6a6aaf_07272001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_90ea6a6aaf_07272001.nii.gz,0.8251355900504956,6.369802734375,0.1990563354492187,9,6
490,490,0.3152709359605911,49,1758,0.1871345029239766,90077777,416,2174,465,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_912a25778f_05172007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_912a25778f_05172007.nii.gz,0.3152709359605911,21.249263809204106,0.0,12,6
491,491,0.8514851485148515,38,7,0.7413793103448276,47999826,129,136,167,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_91cfa804b0_09222006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_91cfa804b0_09222006.nii.gz,0.8514851485148515,0.0622051048278808,0.2363793983459472,4,4
492,492,0.0,0,1402,0.0,49918598,0,1402,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_92c3de23f5_10082005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_92c3de23f5_10082005.nii.gz,0.0,17.442311393737793,0.0,2,0
493,493,0.7762139696919279,63696,2211,0.6342726183077333,45259792,114301,116512,177997,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_92c5c944a5_07152002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_92c5c944a5_07152002.nii.gz,0.7762139696919279,0.0124410209655761,11.955821147918702,28,31
494,494,0.0,0,12,0.0,52159988,0,12,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_93132553f6_08122002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_93132553f6_08122002.nii.gz,0.0,0.149292251586914,0.0,4,0
495,495,0.7931175747644408,173,837,0.6571622539035981,52157054,1936,2773,2109,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_93bea242d1_07252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_93bea242d1_07252002.nii.gz,0.7931175747644408,0.0248820419311523,0.0,3,2
496,496,0.8626144879267277,2,163,0.7584187408491947,49759317,518,681,520,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_94962fe878_06012007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_94962fe878_06012007.nii.gz,0.8626144879267277,1.455599452972412,0.0,2,1
497,497,0.7120734732184756,4084,211,0.5528836144076619,52150394,5311,5522,9395,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_94986389d4_11112002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_94986389d4_11112002.nii.gz,0.7120734732184756,0.0248820419311523,10.276283317565918,5,5
498,498,0.0,84,358,0.0,102719558,0,358,84,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_94cc0dac49_03092007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_94cc0dac49_03092007.nii.gz,0.0,4.453885505676269,1.0450457611083983,8,1
499,499,0.0,0,1645,0.0,50878355,0,1645,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_94cc0dac49_03102006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_94cc0dac49_03102006.nii.gz,0.0,20.465479488372804,0.0,1,0
500,500,0.7363848980955563,1550,28,0.582760444209413,100956218,2204,2232,3754,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_9521502dbb_05172007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_9521502dbb_05172007.nii.gz,0.7363848980955563,0.0248820419311523,13.996148586273192,6,8
501,501,0.0,0,36,0.0,45439964,0,36,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_956520090b_11012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_956520090b_11012003.nii.gz,0.0,0.4478767547607422,0.0,2,0
502,502,0.2036363636363636,102,117,0.1133603238866396,85599753,28,145,130,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_95efdaba3c_10112003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_95efdaba3c_10112003.nii.gz,0.2036363636363636,1.3560712852478027,1.2689841384887697,3,2
503,503,0.0,0,9,0.0,58879991,0,9,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_960c5f4262_01162003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_960c5f4262_01162003.nii.gz,0.0,0.1119691886901855,0.0,2,0
504,504,0.0,0,1,0.0,52159999,0,1,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_960c5f4262_02252005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_960c5f4262_02252005.nii.gz,0.0,0.0124410209655761,0.0,1,0
505,505,0.856167723061921,270,910,0.7485080988917306,45435308,3512,4422,3782,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_963a71819a_10292001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_963a71819a_10292001.nii.gz,0.856167723061921,6.133423336029052,0.0,5,2
506,506,0.0,0,850,0.0,46079150,0,850,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_96e7a3ab28_06142007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_96e7a3ab28_06142007.nii.gz,0.0,10.574867820739746,0.0,4,0
507,507,0.9136265812818224,5705,877,0.8409876066001498,45398607,34811,35688,40516,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_97320b0b58_04172005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_97320b0b58_04172005.nii.gz,0.9136265812818224,0.0373230628967285,0.870871467590332,21,18
508,508,0.0,0,1317,0.0,42878683,0,1317,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_97320b0b58_07282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_97320b0b58_07282005.nii.gz,0.0,16.384824611663817,0.0,18,0
509,509,0.8986101211689237,3395,3433,0.8158873968613493,45402914,30258,33691,33653,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_9775598501_05042001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_9775598501_05042001.nii.gz,0.8986101211689237,1.6795378303527833,1.9159172286987305,15,8
510,510,0.8894117647058823,2,45,0.8008474576271186,45439764,189,234,191,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_978c395243_01132005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_978c395243_01132005.nii.gz,0.8894117647058823,0.2612614402770996,0.0,3,1
511,511,0.8910648714810282,227,40,0.8035320088300221,88158641,1092,1132,1319,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_979f9c3dba_06222006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_979f9c3dba_06222006.nii.gz,0.8910648714810282,0.0373230628967285,0.0,4,3
512,512,0.8893207416105717,9605,3779,0.8006998734271461,52092845,53771,57550,63376,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_983a76fd43_11012001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_983a76fd43_11012001.nii.gz,0.8893207416105717,2.537968276977539,6.344920692443847,91,103
513,513,0.0,0,170,0.0,52159830,0,170,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_9860ffe82d_11192004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_9860ffe82d_11192004.nii.gz,0.0,2.114973564147949,0.0,2,0
